request_id,success,status_code,latency_ms
1,True,200,2114.879499989911
2,True,200,538.9734000054887
3,True,200,2099.313400001847
4,True,200,538.7685000023339
5,True,200,2362.804000003962
6,True,200,540.5761000001803
7,True,200,2308.2584000076167
8,True,200,539.9672000057762
